PC_ConceptID,Estado,PC_Término_Preferido,Sensibilidad,Creación_Nombre,Revisado,Consultar,Sabor,id_Laboratorio Comercial,Laboratorio_Comercial,id_ISP,reg_ISP,glosa_ISP,id_Bioequivalente,reg_ISP_Bioequivalente,glosa_ISP_Bioequivalente,ConceptID_Fármacos _Medicamento_Clínico,Preferido_Fármacos _Medicamento_Clínico,Estado,ConceptID_Fármacos_Familia_de_Productos,Preferido_Fármacos_Familia_de_Productos,Estado,Comercializado,id_FFE,glosa_FFE,ConceptID_SNM,Preferido_SNM,Grupo
968521000000000,Vigente,pedialyte 45 sabor frutilla solución oral (Abbott),Sensible,Manual,No,No,9701 ¦ frutilla,9451,Abbott Laboratories de Chile Ltda.,26859,F-19055/16,PEDIALYTE 45 SOLUCION ORAL SABOR FRUTILLA,,,,9.68501E+14,"citrato de potasio 2,16 g/L + dextrosa monohidrato 25 g/L + cloruro de sodio 2,08 g/L + citrato de sodio 0,94 g/L + gluconato de zinc 0,06 g/L solución oral",Vigente ,968161000000000,pedialyte 45,Vigente ,Si,9965,solución oral,373873005,producto biológico/farmacéutico ,0
968531000000000,Vigente,pedialyte 45 sabor manzana solución oral (Abbott),Sensible,Manual,No,No,9703 ¦ manzana,9451,Abbott Laboratories de Chile Ltda.,26860,F-19053/16,PEDIALYTE 45 SOLUCION ORAL SABOR MANZANA,,,,9.68501E+14,"citrato de potasio 2,16 g/L + dextrosa monohidrato 25 g/L + cloruro de sodio 2,08 g/L + citrato de sodio 0,94 g/L + gluconato de zinc 0,06 g/L solución oral",Vigente ,968161000000000,pedialyte 45,Vigente ,Si,9965,solución oral,373873005,producto biológico/farmacéutico ,0
968551000000000,Vigente,minirin melt 120 mcg liofilizado oral (Ferring) ,Sensible,Manual,No,No,,9524,Ferring Productos Farmacéuticos SpA,26861,F-17260/13,MINIRIN MELT LIOFILIZADO ORAL 120 mcg,,,,9.68201E+14,desmopresina 120 mcg comprimido sublingual,Vigente ,968181000000000,minirin melt,Vigente ,Si,10025,comprimido sublingual,373873005,producto biológico/farmacéutico ,0
968571000000000,Vigente,minirin melt 60 mcg liofilizado oral (Ferring),Sensible,Manual,No,No,,9524,Ferring Productos Farmacéuticos SpA,26862,F-17259/13,MINIRIN MELT LIOFILIZADO ORAL 60 mcg,,,,9.68221E+14,desmopresina 60 mcg comprimido sublingual,Vigente ,968181000000000,minirin melt,Vigente ,Si,10025,comprimido sublingual,373873005,producto biológico/farmacéutico ,0
968651000000000,Vigente,pilocarpina 4 % solución oftálmica (Nicolich),Sensible,Manual,No,No,,9657,Oftalmer Nicolich División (Saval),26863,F-1168/18,PILOCARPINA CLORHIDRATO SOLUCIÓN OFTÁLMICA 4%,,,,9.68591E+14,pilocarpina 4 % (40 mg/ml) solución oftálmica,Vigente ,803481000000000,pilocarpina,Vigente ,Si,9967,solución oftálmica,373873005,producto biológico/farmacéutico ,0
968711000000000,Vigente,povin pomada tópica (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,26864,F-6801/15,POVIN POMADA TÓPICA,,,,9.68631E+14,"cloruro de benzalconio 0,5 mg/g + D - pantenol 20 mg/g + mezcla retinol/colecalciferol 100/20 2,5 mg/g + retinol 2,5 mg/g pasta",Vigente ,968601000000000,povin,Vigente ,Si,9976,pomada tópica,373873005,producto biológico/farmacéutico ,0
968851000000000,Vigente,preclar 125 mg/5 ml polvo para suspensión oral (Lab. Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,26892,F-12708/17,PRECLAR POLVO PARA SUSPENSIÓN ORAL 125 mg/5 mL (CLARITROMICINA),,,,6.72661E+14,claritromicina 125 mg/5 mL polvo para preparado oral,Vigente ,792131000000000,preclar,Vigente ,Si,9807,polvo para suspensión oral,373873005,producto biológico/farmacéutico ,0
968931000000000,Vigente,puregon 300 U.I. solución inyectable (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",26912,B-1725/17,"PUREGON SOLUCIÓN INYECTABLE 300 U.I./0,36 mL",,,,9.68921E+14,folitropina beta humana recombinante 300 UI inyectable en cartucho,Vigente ,968891000000000,puregon,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
969101000000000,Vigente,previdol comprimido recubierto (Bagó),Sensible,Manual,No,No,,9605,Laboratorios Bagó S.A.,26893,N-571/15,PREVIDOL COMPRIMIDOS RECUBIERTOS (EXTRACTO SECO DE RAIZ HARPAGOPHYTUM),,,,9.69071E+14,harpagophytum 400 mg comprimido,Vigente ,969091000000000,previdol,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
969151000000000,Vigente,prezcobix 800/150 comprimido recubierto (Janssen),Sensible,Manual,No,No,,9565,Janssen Cilag Chile S.A.,26894,F-22970/16,PREZCOBIX 800/150 COMPRIMIDOS RECUBIERTOS,,,,9.68871E+14,cobicistat 150 mg + darunavir 800 mg comprimido,Vigente ,969121000000000,prezcobix,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
969171000000000,Vigente,primorix jarabe (Medipharm),Sensible,Manual,No,No,,9669,Productos Farmacéuticos Medipharm Ltda.,26895,F-20712/13,PRIMORIX JARABE 5 mg/5 mL,,,,6.85941E+14,loratadina 5 mg/5 mL solución oral,Vigente ,804491000000000,primorix,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
969201000000000,Vigente,primorix - D jarabe (Medipharm),Sensible,Manual,No,No,,9669,Productos Farmacéuticos Medipharm Ltda.,26896,F-18587/16,PRIMORIX-D JARABE,,,,6.97391E+14,"loratadina 2,5 mg/5 mL + pseudoefedrina sulfato 15 mg/5 mL solución oral",Vigente ,969191000000000,primorix - D,Vigente ,Si,9845,jarabe,373873005,producto biológico/farmacéutico ,0
969231000000000,Vigente,prixis 120 mg comprimido recubierto (Recalcine),Sensible,Manual,No,No,,9621,Laboratorios Recalcine S.A.,26897,F-22572/16,PRIXIS COMPRIMIDOS RECUBIERTOS 120 mg,,,,6.78361E+14,etoricoxib 120 mg comprimido,Vigente ,969221000000000,prixis,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
969251000000000,Vigente,pro - bextra polvo liofilizado para solución inyectable con solvente (Pfizer),Sensible,Manual,No,No,,9591,Laboratorio Pfizer de Chile S.A.,26898,F-21683/15,"PRO-BEXTRA LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40 mg, CON SOLVENTE(PARECOXIB)",,,,6.84141E+14,parecoxib 40 mg inyectable,Vigente ,807171000000000,pro - bextra IM / IV,Vigente ,Si,9935,polvo liofilizado para solución inyectable con solvente,373873005,producto biológico/farmacéutico ,0
969271000000000,Vigente,prolopa HBS cápsula de liberación prolongada (Roche),Sensible,Manual,No,No,,9670,Productos Roche Ltda.,26899,F-4170/15,PROLOPA HBS CÁPSULAS DE LIBERACIÓN PROLONGADA,,,,6.75931E+14,levodopa 100 mg - benserazida 25 mg cápsula liberación modificada,Vigente ,805291000000000,prolopa HBS,Vigente ,Si,9947,cápsula de liberación prolongada,373873005,producto biológico/farmacéutico ,0
969341000000000,Vigente,protelos granulado para suspensión oral (Servier),Sensible,Manual,No,No,,9626,Laboratorios Servier S.A.,26900,F-15570/16,PROTELOS GRANULADO PARA SUSPENSIÓN ORAL 2 g EN SOBRES,,,,9.69321E+14,"estroncio ranelato 2,6 g (2 g estroncio) granulado",Vigente ,969301000000000,protelos,Vigente ,Si,9819,granulado para suspensión oral,373873005,producto biológico/farmacéutico ,0
969371000000000,Vigente,pulmicort turbuhaler 200 mcg/dosis polvo para inhalación oral (Astrazeneca),Sensible,Manual,No,No,,9462,AstraZeneca S.A.,26901,F-22032/15,PULMICORT TURBUHALER POLVO PARA INHALACIÓN ORAL 200 mcg/dosis (BUDESONIDA),,,,6.89341E+14,budesonida 200 mcg/dosis aerosol para inhalación,Vigente ,969361000000000,pulmicort,Vigente ,Si,10008,polvo para inhalación,373873005,producto biológico/farmacéutico ,0
969451000000000,Vigente,regina CD comprimido recubierto (Gedeon),Sensible,Manual,No,No,,9533,Gedeon Richter Chile Ltda.,26902,F-7387/16,REGINA CD COMPRIMIDOS RECUBIERTOS,,,,9.69431E+14,"etinilestradiol 30 mcg + levonorgestrel 150 mcg comprimido y fumarato ferroso 76,5 mg comprimido",Vigente ,968941000000000,regina CD,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
969481000000000,Vigente,repentil comprimido recubierto (Tecnofarma),Sensible,Manual,No,No,,9690,Tecnofarma S.A.,26903,F-22967/16,REPENTIL COMPRIMIDOS RECUBIERTOS 10 mg (LORCASERINA CLORHIDRATO),,,,6.82891E+14,lorcaserina 10 mg comprimido,Vigente ,969471000000000,repentil,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
969561000000000,Vigente,revolade comprimido recubierto (Novartis),Sensible,Manual,No,No,,9654,Novartis Chile S.A.,26904,F-19657/17,REVOLADE COMPRIMIDOS RECUBIERTOS 25 mg,,,,9.69541E+14,eltrombopag olamina 25 mg comprimido,Vigente ,774361000000000,revolade,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
969591000000000,Vigente,rexanel comprimido recubierto (Prater),Sensible,Manual,No,No,,9593,Laboratorio Prater S.A.,26905,F-23478/17,REXANEL COMPRIMIDOS 10 mg (RUPATADINA),,,,6.79711E+14,rupatadina 10 mg comprimido,Vigente ,969581000000000,rexanel,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
969611000000000,Vigente,rino - B aqua suspensión para nebulización nasal (D & M Pharma),Sensible,Manual,No,No,,9496,D & M Pharma Ltda.,26906,F-15899/17,RINO B AQUA SUSPENSIÓN NASAL PARA NEBULIZACIÓN 100 mcg/dosis,,,,6.73471E+14,budesonida 100 mcg/dosis suspensión nasal,Vigente ,784931000000000,rino - B aqua,Vigente ,Si,9820,suspensión para nebulización nasal,373873005,producto biológico/farmacéutico ,0
969821000000000,Vigente,venartel comprimido recubierto (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,26932,F-7241/15,VENARTEL COMPRIMIDOS RECUBIERTOS 500 mg,,,,6.86321E+14,diosmina 450 mg + hesperidina 50 mg comprimido,Vigente ,778711000000000,Venartel,Vigente ,No,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
969831000000000,Vigente,venosmil cápsula (Faes Farma),Sensible,Manual,No,No,,9517,Faes Farma S.A.,26933,F-18954/16,VENOSMIL CÁPSULAS 200 mg,,,,9.69671E+14,hidrosmina 200 mg cápsula,Vigente ,969781000000000,venosmil,Vigente ,No,10036,cápsula,373873005,producto biológico/farmacéutico ,0
969841000000000,Vigente,venosmil gel (Faes Farma),Sensible,Manual,No,No,,9517,Faes Farma S.A.,26934,F-19649/17,VENOSMIL GEL TÓPICO 2%,,,,9.69681E+14,hidrosmina 2% (20 mg/g) gel,Vigente ,969781000000000,venosmil,Vigente ,No,9992,gel,373873005,producto biológico/farmacéutico ,0
969851000000000,Vigente,vincristina sulfato 1 mg/mL solución inyectable (BPH),Sensible,Manual,No,No,,26435,BPH S.A.,26935,F-7696/16,VINCRISTINA SULFATO SOLUCIÓN INYECTABLE 1 mg/mL,,,,6.86701E+14,vincristina 1 mg/mL inyectable,Vigente ,781991000000000,vincristina sulfato,Vigente ,No,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
969861000000000,Vigente,pomada vitamínica pomada tópica (Pasteur),Sensible,Manual,No,No,,9618,Laboratorios Pasteur Ltda.,26936,F-6430/15,POMADA VITAMINICA TÓPICA,,,,9.69701E+14,ungüento repador cicatrizante,Vigente ,969801000000000,pomada vitamínica,Vigente ,No,9976,pomada tópica,373873005,producto biológico/farmacéutico ,0
969871000000000,Vigente,pectoral pasteur jarabe (Pasteur),Sensible,Manual,No,No,,9618,Laboratorios Pasteur Ltda.,26937,F-1206/18,PECTORAL PASTEUR JARABE 20 mg/mL,,,,9.69711E+14,solución oral expectorante,Vigente ,969811000000000,pectoral pasteur,Vigente ,No,9845,jarabe,373873005,producto biológico/farmacéutico ,0
970061000000000,Vigente,rosina CD comprimido recubierto (Gedeon),Sensible,Manual,No,No,,9533,Gedeon Richter Chile Ltda.,26952,F-22084/15,ROSINA CD COMPRIMIDOS RECUBIERTOS,,,,6.91181E+14,drospirenona 3 mg + etinilestradiol 30 mcg comprimido,Vigente ,970051000000000,rosina,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
970081000000000,Vigente,sandimmun solución oral (Novartis),Sensible,Manual,No,No,,9654,Novartis Chile S.A.,26953,F-4366/15,SANDIMMUN SOLUCIÓN ORAL 100 mg/mL,,,,6.86071E+14,ciclosporina 100 mg/mL solución oral,Vigente ,800991000000000,sandimmun,Vigente ,Si,9965,solución oral,373873005,producto biológico/farmacéutico ,0
970121000000000,Vigente,sedatival FP comprimido de liberación prolongada (Recalcine),Sensible,Manual,No,No,,9621,Laboratorios Recalcine S.A.,26975,F-5709/15,SEDATIVAL FP COMPRIMIDOS DE LIBERACIÓN PROLONGADA 30 mg,,,,6.85711E+14,ketazolam 30 mg comprimido,Vigente ,970111000000000,sedatival FP,Vigente ,Si,10031,comprimido de liberación prolongada,373873005,producto biológico/farmacéutico ,0
970211000000000,Vigente,siccafluid gel oftálmico (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,26954,F-13586/14,"SICCAFLUID GEL OFTÁLMICO 2,5 mg/g",,,,9.70191E+14,"carbomero 974 0,25 % gel oftálmico",Vigente ,970161000000000,siccafluid,Vigente ,Si,9988,gel oftálmico,373873005,producto biológico/farmacéutico ,0
970281000000000,Vigente,rupafin solución oral (ITF - Labomed),Sensible,Manual,No,No,,9564,ITF - Labomed Farmacéutica Ltda.,26972,F-23285/17,RUPAFIN SOLUCIÓN ORAL 1 mg/mL (Rupatadina),,,,9.70261E+14,rupatadina 1 mg/mL solución oral,Vigente ,804201000000000,rupafin,Vigente ,Si,9965,solución oral,373873005,producto biológico/farmacéutico ,0
970301000000000,Vigente,saizen click easy 8 mg polvo liofilizado para solución inyectable con solvente (Merck),Sensible,Manual,No,No,,9646,Merck S.A.,26973,B-2366/17,"SAIZEN CLICK EASY LIOFILIZADO PARA SOLUCIÓN INYECTABLE 8 mg, CON SOLVENTE",,,,6.89711E+14,somatropina 8 mg inyectable,Vigente ,802031000000000,saizen click easy,Vigente ,Si,9935,polvo liofilizado para solución inyectable con solvente,373873005,producto biológico/farmacéutico ,0
970321000000000,Vigente,sandrena gel tópico sachet monodosis (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",26974,F-12823/18,"SANDRENA GEL, SACHET MONODOSIS 1 mg/g",,,,6.94101E+14,"estradiol 0,1% (1 mg/g) gel",Vigente ,970311000000000,sandrena,Vigente ,Si,9986,gel tópico,373873005,producto biológico/farmacéutico ,0
970411000000000,Vigente,somazina 1 g/10 ml solución oral en sobre (Ferrer),Sensible,Manual,No,No,,9582,Laboratorio Ferrer Chile,26976,F-17977/15,"SOMAZINA SOLUCIÓN ORAL 1000 mg/ 10mL, EN SOBRES",,,,9.70401E+14,citicolina 1 g/10 mL solución oral,Vigente ,970381000000000,somazina,Vigente ,Si,9965,solución oral,373873005,producto biológico/farmacéutico ,0
970431000000000,Vigente,somit CR comprimido de liberación prolongada (Gador),Sensible,Manual,No,No,,9529,Gador Ltda.,26977,F-18465/16,"SOMIT CR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 12,5 mg",,,,6.98261E+14,"zolpidem 12,5 mg comprimido liberación modificada",Vigente ,970561000000000,somit CR,Vigente ,Si,10031,comprimido de liberación prolongada,373873005,producto biológico/farmacéutico ,0
970441000000000,Vigente,somit CR comprimido recubierto de liberación prolongada (Gador),Sensible,Manual,No,No,,9529,Gador Ltda.,26977,F-18465/16,"SOMIT CR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 12,5 mg",,,,6.98261E+14,"zolpidem 12,5 mg comprimido liberación modificada",Vigente ,970561000000000,somit CR,Vigente ,Si,10026,comprimido recubierto de liberación prolongada,373873005,producto biológico/farmacéutico ,0
970481000000000,Vigente,simbrinza suspensión oftálmica (Novartis),Sensible,Manual,No,No,,9654,Novartis Chile S.A.,26956,F-21735/15,SIMBRINZA SUSPENSIÓN OFTÁLMICA,,,,9.70461E+14,"brimonidina 0,2 % + brinzolamida 1 % colirio",Vigente ,970451000000000,simbrinza,Vigente ,Si,9954,suspensión oftálmica,373873005,producto biológico/farmacéutico ,0
970581000000000,Vigente,somnipax comprimido (Bagó),Sensible,Manual,No,No,,9605,Laboratorios Bagó S.A.,26957,F-23014/16,SOMNIPAX COMPRIMIDOS 10 mg (ZOLPIDEM HEMITARTRATO),,,,6.73441E+14,zolpidem 10 mg comprimido,Vigente ,970571000000000,somnipax,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
970691000000000,Vigente,spiolto respimat solución para inhalación (Boehringer I.),Sensible,Manual,No,No,,9481,Boehringer Ingelheim,26978,F-22053/15,SPIOLTO RESPIMAT SOLUCIÓN PARA INHALACIÓN,,,,9.70671E+14,"bromuro de tiotropio 2,5 mcg/dosis + olodaterol 2,5 mcg/dosis solución para inhalación",Vigente ,970601000000000,spiolto respimat,Vigente ,Si,9851,solución para inhalación,373873005,producto biológico/farmacéutico ,0
970791000000000,Vigente,sunvepra cápsula blanda (Bristol - Myers),Sensible,Manual,No,No,,9482,Bristol - Myers Squibb Co. Importado (AztraZeneca),26981,F-21883/15,SUNVEPRA CÁPSULAS BLANDAS 100 mg (ASUNAPREVIR),,,,9.70891E+14,asunaprevir 100 mg cápsula,Vigente ,970901000000000,sunvepra,Vigente ,Si,9946,cápsula blanda,373873005,producto biológico/farmacéutico ,0
970811000000000,Vigente,t4 - bagó 100 mcg comprimido (Bagó),Sensible,Manual,No,No,,9605,Laboratorios Bagó S.A.,26982,F-12799/18,T4 - BAGÓ COMPRIMIDOS 100 mcg,,,,6.97011E+14,levotiroxina 100 mcg comprimido,Vigente ,791811000000000,t4 - bagó,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
970851000000000,Vigente,sulfadiazina de plata crema tópica (Bamberg),Sensible,Manual,No,No,,9606,Laboratorios Bamberg,26979,F-21615/14,SULFADIAZINA DE PLATA/LIDOCAINA/RETINOL CREMA TOPICA,,,,6.88141E+14,sulfadiazina de plata 1% (10 mg/g) crema,Vigente ,770761000000000,sulfadiazina de plata,Vigente ,Si,10000,crema tópica,373873005,producto biológico/farmacéutico ,0
970871000000000,Vigente,sulfato ferroso heptahidrato solución oral para gotas (BPH),Sensible,Manual,No,No,,26435,BPH S.A.,26980,F-13517/14,SULFATO FERROSO HEPTAHIDRATO SOLUCIÓN ORAL PARA GOTAS 125 mg/mL,,,,6.86881E+14,sulfato ferroso 125 mg/mL (hierro 25 mg/mL) gotas orales,Vigente ,790751000000000,sulfato ferroso,Vigente ,Si,9843,solución oral para gotas,373873005,producto biológico/farmacéutico ,0
971051000000000,Vigente,t4 - bagó 150 mcg comprimido (Bagó),Sensible,Manual,No,No,,9605,Laboratorios Bagó S.A.,26992,F-13668/14,T4 - BAGÓ COMPRIMIDOS 150 mcg,,,,6.82921E+14,levotiroxina 150 mcg comprimido,Vigente ,791811000000000,t4 - bagó,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
971061000000000,Vigente,t4 - bagó 50 mcg comprimido (Bagó),Sensible,Manual,No,No,,9605,Laboratorios Bagó S.A.,25836,F-13669/14,T4 - BAGÓ COMPRIMIDOS 50 mcg,,,,6.78781E+14,levotiroxina 50 mcg comprimido,Vigente ,791811000000000,t4 - bagó,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
971111000000000,Vigente,tecfidera 120 mg cápsula con comprimido con recubrimiento entérico (Biogen),Sensible,Manual,No,No,,9474,Biogen Chile SpA,27013,F-21323/14,TECFIDERA CÁPSULAS CON COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 120 mg (DIMETILFUMARATO),,,,9.71321E+14,dimetilfumarato 120 mg cápsula liberación modificada,Vigente ,971301000000000,tecfidera,Vigente ,Si,9916,cápsula con comprimido de liberación prolongada,373873005,producto biológico/farmacéutico ,0
971131000000000,Vigente,tecfidera 240 mg cápsula con comprimidos con recubrimiento entérico (Biogen) ,Sensible,Manual,No,No,,9474,Biogen Chile SpA,27014,F-21324/14,TECFIDERA CÁPSULAS CON COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 240 mg (DIMETILFUMARATO),,,,9.71351E+14,dimetilfumarato 240 mg cápsula liberación modificada,Vigente ,971301000000000,tecfidera,Vigente ,Si,9916,cápsula con comprimido de liberación prolongada,373873005,producto biológico/farmacéutico ,0
971271000000000,Vigente,t4 - bagó 75 mcg comprimido (Bagó),Sensible,Manual,No,No,,9605,Laboratorios Bagó S.A.,26993,F-17329/13,T4 - BAGÓ COMPRIMIDOS 75 mcg,,,,6.83391E+14,levotiroxina 75 mcg comprimido,Vigente ,791811000000000,t4 - bagó,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
971291000000000,Vigente,tamiflu 6 mg/ml polvo para suspensión oral (Roche),Sensible,Manual,No,No,,9670,Productos Roche Ltda.,27012,F-22554/16,TAMIFLU POLVO PARA SUSPENSIÓN ORAL 6 mg/mL (OSELTAMIVIR),,,,9.71281E+14,oseltamivir 30 mg/5 mL polvo para preparado oral,Vigente ,771871000000000,tamiflu,Vigente ,Si,9807,polvo para suspensión oral,373873005,producto biológico/farmacéutico ,0
971421000000000,Vigente,tri - luma crema tópica (Galderma),Sensible,Manual,No,No,,9530,Galderma Chile Laboratorios Ltda.,26994,F-12862/18,TRI-LUMA CREMA TÓPICA,,,,6.92131E+14,"acetónido de fluocinolona 0,01% (100 mcg/g) + hidroquinona 4% (40 mg/g) + tretinoína 0,05% (500 mcg/g) crema",Vigente ,772921000000000,tri - luma,Vigente ,Si,10000,crema tópica,373873005,producto biológico/farmacéutico ,0
971451000000000,Vigente,tienam I.V. polvo para perfusión intravenosa (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",27032,F-8241/15,TIENAM I.V. POLVO PARA PERFUSIÓN INTRAVENOSA,,,,9.71371E+14,imipenem 500 mg - cilastatina 500 mg inyectable intravenoso,Vigente ,799011000000000,tienam IV,Vigente ,Si,9836,polvo para infusión intravenosa,373873005,producto biológico/farmacéutico ,0
971461000000000,Vigente,tobramicina solución oftálmica (Hospifarma) ,Sensible,Manual,No,No,,9583,Laboratorio Hospifarma,27033,B-2630/16,"TOBRAMICINA SOLUCIÓN OFTÁLMICA 0,3%",,,,6.77181E+14,"tobramicina 0,3% (3 mg/mL) colirio",Vigente ,971411000000000,tobramicina,Vigente ,Si,9967,solución oftálmica,373873005,producto biológico/farmacéutico ,0
971491000000000,Vigente,tomme solución oftálmica (S.M.B Farma),Sensible,Manual,No,No,,9629,Laboratorios S.M.B. Farma S.A.,27034,F-21776/15,TOMME SOLUCIÓN OFTÁLMICA 0.005%,,,,6.89291E+14,"latanoprost 0,005% (50 mcg/mL) colirio",Vigente ,971481000000000,tomme,Vigente ,Si,9967,solución oftálmica,373873005,producto biológico/farmacéutico ,0
